zip,type,primary_city,state,county,timezone
67583,STANDARD,Turon,KS,Reno County,America/Chicago
12018,STANDARD,Averill Park,NY,Rensselaer County,America/New_York
12022,STANDARD,Berlin,NY,Rensselaer County,America/New_York
12028,STANDARD,Buskirk,NY,Rensselaer County,America/New_York
12033,STANDARD,Castleton On Hudson,NY,Rensselaer County,America/New_York
12052,STANDARD,Cropseyville,NY,Rensselaer County,America/New_York
12061,STANDARD,East Greenbush,NY,Rensselaer County,America/New_York
12062,STANDARD,East Nassau,NY,Rensselaer County,America/New_York
12063,STANDARD,East Schodack,NY,Rensselaer County,America/New_York
12090,STANDARD,Hoosick Falls,NY,Rensselaer County,America/New_York
12094,STANDARD,Johnsonville,NY,Rensselaer County,America/New_York
12121,STANDARD,Melrose,NY,Rensselaer County,America/New_York
12123,STANDARD,Nassau,NY,Rensselaer County,America/New_York
12138,STANDARD,Petersburg,NY,Rensselaer County,America/New_York
12140,STANDARD,Poestenkill,NY,Rensselaer County,America/New_York
12144,STANDARD,Rensselaer,NY,Rensselaer County,America/New_York
12153,STANDARD,Sand Lake,NY,Rensselaer County,America/New_York
12154,STANDARD,Schaghticoke,NY,Rensselaer County,America/New_York
12156,STANDARD,Schodack Landing,NY,Rensselaer County,America/New_York
12168,STANDARD,Stephentown,NY,Rensselaer County,America/New_York
12169,STANDARD,Stephentown,NY,Rensselaer County,America/New_York
12180,STANDARD,Troy,NY,Rensselaer County,America/New_York
12182,STANDARD,Troy,NY,Rensselaer County,America/New_York
12185,STANDARD,Valley Falls,NY,Rensselaer County,America/New_York
12196,STANDARD,West Sand Lake,NY,Rensselaer County,America/New_York
12198,STANDARD,Wynantskill,NY,Rensselaer County,America/New_York
55310,STANDARD,Bird Island,MN,Renville County,America/Chicago
55314,STANDARD,Buffalo Lake,MN,Renville County,America/Chicago
55332,STANDARD,Fairfax,MN,Renville County,America/Chicago
55333,STANDARD,Franklin,MN,Renville County,America/Chicago
55342,STANDARD,Hector,MN,Renville County,America/Chicago
56230,STANDARD,Danube,MN,Renville County,America/Chicago
56270,STANDARD,Morton,MN,Renville County,America/Chicago
56277,STANDARD,Olivia,MN,Renville County,America/Chicago
56284,STANDARD,Renville,MN,Renville County,America/Chicago
56285,STANDARD,Sacred Heart,MN,Renville County,America/Chicago
58740,STANDARD,Glenburn,ND,Renville County,America/Chicago
58761,STANDARD,Mohall,ND,Renville County,America/Chicago
58782,STANDARD,Sherwood,ND,Renville County,America/Chicago
58787,STANDARD,Tolley,ND,Renville County,America/Chicago
66930,STANDARD,Agenda,KS,Republic County,America/Chicago
66935,STANDARD,Belleville,KS,Republic County,America/Chicago
66939,STANDARD,Courtland,KS,Republic County,America/Chicago
66940,STANDARD,Cuba,KS,Republic County,America/Chicago
66959,STANDARD,Munden,KS,Republic County,America/Chicago
66960,STANDARD,Narka,KS,Republic County,America/Chicago
66964,STANDARD,Republic,KS,Republic County,America/Chicago
66966,STANDARD,Scandia,KS,Republic County,America/Chicago
63625,STANDARD,Black,MO,Reynolds County,America/Chicago
63629,STANDARD,Bunker,MO,Reynolds County,America/Chicago
63633,STANDARD,Centerville,MO,Reynolds County,America/Chicago
63638,STANDARD,Ellington,MO,Reynolds County,America/Chicago
63654,STANDARD,Lesterville,MO,Reynolds County,America/Chicago
63665,STANDARD,Redford,MO,Reynolds County,America/Chicago
37321,STANDARD,Dayton,TN,Rhea County,America/New_York
37332,STANDARD,Evensville,TN,Rhea County,America/New_York
37337,STANDARD,Grandview,TN,Rhea County,America/New_York
37338,STANDARD,Graysville,TN,Rhea County,America/Chicago
37381,STANDARD,Spring City,TN,Rhea County,America/New_York
55019,STANDARD,Dundas,MN,Rice County,America/Chicago
55021,STANDARD,Faribault,MN,Rice County,America/Chicago
55046,STANDARD,Lonsdale,MN,Rice County,America/Chicago
55052,STANDARD,Morristown,MN,Rice County,America/Chicago
55053,STANDARD,Nerstrand,MN,Rice County,America/Chicago
55057,STANDARD,Northfield,MN,Rice County,America/Chicago
55087,STANDARD,Warsaw,MN,Rice County,America/Chicago
55088,STANDARD,Webster,MN,Rice County,America/Chicago
67427,STANDARD,Bushton,KS,Rice County,America/Chicago
67444,STANDARD,Geneseo,KS,Rice County,America/Chicago
67457,STANDARD,Little River,KS,Rice County,America/Chicago
67512,STANDARD,Alden,KS,Rice County,America/Chicago
67524,STANDARD,Chase,KS,Rice County,America/Chicago
67554,STANDARD,Lyons,KS,Rice County,America/Chicago
67573,STANDARD,Raymond,KS,Rice County,America/Chicago
67579,STANDARD,Sterling,KS,Rice County,America/Chicago
84028,STANDARD,Garden City,UT,Rich County,America/Denver
84038,STANDARD,Laketown,UT,Rich County,America/Denver
84064,STANDARD,Randolph,UT,Rich County,America/Denver
84086,STANDARD,Woodruff,UT,Rich County,America/Denver
68337,STANDARD,Dawson,NE,Richardson County,America/Chicago
68355,STANDARD,Falls City,NE,Richardson County,America/Chicago
68376,STANDARD,Humboldt,NE,Richardson County,America/Chicago
68431,STANDARD,Rulo,NE,Richardson County,America/Chicago
68433,STANDARD,Salem,NE,Richardson County,America/Chicago
68437,STANDARD,Shubert,NE,Richardson County,America/Chicago
68442,STANDARD,Stella,NE,Richardson County,America/Chicago
68457,STANDARD,Verdon,NE,Richardson County,America/Chicago
29016,STANDARD,Blythewood,SC,Richland County,America/New_York
29044,STANDARD,Eastover,SC,Richland County,America/New_York
29052,STANDARD,Gadsden,SC,Richland County,America/New_York
29061,STANDARD,Hopkins,SC,Richland County,America/New_York
29063,STANDARD,Irmo,SC,Richland County,America/New_York
29201,STANDARD,Columbia,SC,Richland County,America/New_York
29203,STANDARD,Columbia,SC,Richland County,America/New_York
29204,STANDARD,Columbia,SC,Richland County,America/New_York
29205,STANDARD,Columbia,SC,Richland County,America/New_York
29206,STANDARD,Columbia,SC,Richland County,America/New_York
29209,STANDARD,Columbia,SC,Richland County,America/New_York
29210,STANDARD,Columbia,SC,Richland County,America/New_York
29222,STANDARD,Columbia,SC,Richland County,America/New_York
29223,STANDARD,Columbia,SC,Richland County,America/New_York
29229,STANDARD,Columbia,SC,Richland County,America/New_York
44813,STANDARD,Bellville,OH,Richland County,America/New_York
44822,STANDARD,Butler,OH,Richland County,America/New_York
44843,STANDARD,Lucas,OH,Richland County,America/New_York
44875,STANDARD,Shelby,OH,Richland County,America/New_York
44878,STANDARD,Shiloh,OH,Richland County,America/New_York
44902,STANDARD,Mansfield,OH,Richland County,America/New_York
44903,STANDARD,Mansfield,OH,Richland County,America/New_York
44904,STANDARD,Mansfield,OH,Richland County,America/New_York
44905,STANDARD,Mansfield,OH,Richland County,America/New_York
44906,STANDARD,Mansfield,OH,Richland County,America/New_York
44907,STANDARD,Mansfield,OH,Richland County,America/New_York
53518,STANDARD,Blue River,WI,Richland County,America/Chicago
53556,STANDARD,Lone Rock,WI,Richland County,America/Chicago
53581,STANDARD,Richland Center,WI,Richland County,America/Chicago
53924,STANDARD,Cazenovia,WI,Richland County,America/Chicago
54664,STANDARD,Viola,WI,Richland County,America/Chicago
58008,STANDARD,Barney,ND,Richland County,America/Chicago
58015,STANDARD,Christine,ND,Richland County,America/Chicago
58018,STANDARD,Colfax,ND,Richland County,America/Chicago
58030,STANDARD,Fairmount,ND,Richland County,America/Chicago
58041,STANDARD,Hankinson,ND,Richland County,America/Chicago
58053,STANDARD,Lidgerwood,ND,Richland County,America/Chicago
58057,STANDARD,Mcleod,ND,Richland County,America/Chicago
58058,STANDARD,Mantador,ND,Richland County,America/Chicago
58061,STANDARD,Mooreton,ND,Richland County,America/Chicago
58075,STANDARD,Wahpeton,ND,Richland County,America/Chicago
58077,STANDARD,Walcott,ND,Richland County,America/Chicago
58081,STANDARD,Wyndmere,ND,Richland County,America/Chicago
59213,STANDARD,Brockton,MT,Richland County,America/Denver
59221,STANDARD,Fairview,MT,Richland County,America/Denver
59243,STANDARD,Lambert,MT,Richland County,America/Denver
59255,STANDARD,Poplar,MT,Richland County,America/Denver
59262,STANDARD,Savage,MT,Richland County,America/Denver
59270,STANDARD,Sidney,MT,Richland County,America/Denver
62419,STANDARD,Calhoun,IL,Richland County,America/Chicago
62421,STANDARD,Claremont,IL,Richland County,America/Chicago
62425,STANDARD,Dundas,IL,Richland County,America/Chicago
62450,STANDARD,Olney,IL,Richland County,America/Chicago
62452,STANDARD,Parkersburg,IL,Richland County,America/Chicago
62868,STANDARD,Noble,IL,Richland County,America/Chicago
29208,UNIQUE,Columbia,SC,Richland County,America/New_York
29214,UNIQUE,Columbia,SC,Richland County,America/New_York
29215,UNIQUE,Columbia,SC,Richland County,America/New_York
29216,UNIQUE,Columbia,SC,Richland County,America/New_York
29217,UNIQUE,Columbia,SC,Richland County,America/New_York
29218,UNIQUE,Columbia,SC,Richland County,America/New_York
29219,UNIQUE,Columbia,SC,Richland County,America/New_York
29220,UNIQUE,Columbia,SC,Richland County,America/New_York
29225,UNIQUE,Columbia,SC,Richland County,America/New_York
29226,UNIQUE,Columbia,SC,Richland County,America/New_York
29227,UNIQUE,Columbia,SC,Richland County,America/New_York
44999,UNIQUE,Mansfield,OH,Richland County,America/New_York
58076,UNIQUE,Wahpeton,ND,Richland County,America/Chicago
71232,STANDARD,Delhi,LA,Richland Parish,America/Chicago
71259,STANDARD,Mangham,LA,Richland Parish,America/Chicago
71264,STANDARD,Oak Ridge,LA,Richland Parish,America/Chicago
71269,STANDARD,Rayville,LA,Richland Parish,America/Chicago
23219,STANDARD,Richmond,VA,Richmond city,America/New_York
23220,STANDARD,Richmond,VA,Richmond city,America/New_York
23221,STANDARD,Richmond,VA,Richmond city,America/New_York
23222,STANDARD,Richmond,VA,Richmond city,America/New_York
23224,STANDARD,Richmond,VA,Richmond city,America/New_York
23225,STANDARD,Richmond,VA,Richmond city,America/New_York
23226,STANDARD,Richmond,VA,Richmond city,America/New_York
23232,STANDARD,Richmond,VA,Richmond City,America/New_York
23240,STANDARD,Richmond,VA,Richmond City,America/New_York
23298,STANDARD,Richmond,VA,Richmond City,America/New_York
23173,UNIQUE,University Of Richmond,VA,Richmond city,America/New_York
23249,UNIQUE,Richmond,VA,Richmond City,America/New_York
23269,UNIQUE,Richmond,VA,Richmond City,America/New_York
23274,UNIQUE,Richmond,VA,Richmond City,America/New_York
23276,UNIQUE,Richmond,VA,Richmond City,America/New_York
23278,UNIQUE,Richmond,VA,Richmond City,America/New_York
23279,UNIQUE,Richmond,VA,Richmond City,America/New_York
23282,UNIQUE,Richmond,VA,Richmond City,America/New_York
23286,UNIQUE,Richmond,VA,Richmond City,America/New_York
23289,UNIQUE,Richmond,VA,Richmond City,America/New_York
23290,UNIQUE,Richmond,VA,Richmond City,America/New_York
23291,UNIQUE,Richmond,VA,Richmond City,America/New_York
23292,UNIQUE,Richmond,VA,Richmond City,America/New_York
23293,UNIQUE,Richmond,VA,Richmond City,America/New_York
23295,UNIQUE,Richmond,VA,Richmond City,America/New_York
23297,UNIQUE,Richmond,VA,Richmond City,America/New_York
10301,STANDARD,Staten Island,NY,Richmond County,America/New_York
10302,STANDARD,Staten Island,NY,Richmond County,America/New_York
10303,STANDARD,Staten Island,NY,Richmond County,America/New_York
10304,STANDARD,Staten Island,NY,Richmond County,America/New_York
10305,STANDARD,Staten Island,NY,Richmond County,America/New_York
10306,STANDARD,Staten Island,NY,Richmond County,America/New_York
10307,STANDARD,Staten Island,NY,Richmond County,America/New_York
10308,STANDARD,Staten Island,NY,Richmond County,America/New_York
10309,STANDARD,Staten Island,NY,Richmond County,America/New_York
10310,STANDARD,Staten Island,NY,Richmond County,America/New_York
10311,STANDARD,Staten Island,NY,Richmond County,America/New_York
10312,STANDARD,Staten Island,NY,Richmond County,America/New_York
10314,STANDARD,Staten Island,NY,Richmond County,America/New_York
22460,STANDARD,Farnham,VA,Richmond County,America/New_York
22572,STANDARD,Warsaw,VA,Richmond County,America/New_York
28338,STANDARD,Ellerbe,NC,Richmond County,America/New_York
28345,STANDARD,Hamlet,NC,Richmond County,America/New_York
28347,STANDARD,Hoffman,NC,Richmond County,America/New_York
28363,STANDARD,Marston,NC,Richmond County,America/New_York
28379,STANDARD,Rockingham,NC,Richmond County,America/New_York
30805,STANDARD,Blythe,GA,Richmond County,America/New_York
30815,STANDARD,Hephzibah,GA,Richmond County,America/New_York
30901,STANDARD,Augusta,GA,Richmond County,America/New_York
30904,STANDARD,Augusta,GA,Richmond County,America/New_York
30905,STANDARD,Augusta,GA,Richmond County,America/New_York
30906,STANDARD,Augusta,GA,Richmond County,America/New_York
30909,STANDARD,Augusta,GA,Richmond County,America/New_York
30911,STANDARD,Augusta,GA,Richmond County,America/New_York
30912,STANDARD,Augusta,GA,Richmond County,America/New_York
30913,STANDARD,Augusta,GA,Richmond County,America/New_York
30999,UNIQUE,Augusta,GA,Richmond County,America/New_York
66442,STANDARD,Fort Riley,KS,Riley County,America/Chicago
66449,STANDARD,Leonardville,KS,Riley County,America/Chicago
66502,STANDARD,Manhattan,KS,Riley County,America/Chicago
66503,STANDARD,Manhattan,KS,Riley County,America/Chicago
66506,STANDARD,Manhattan,KS,Riley County,America/Chicago
66517,STANDARD,Ogden,KS,Riley County,America/Chicago
66531,STANDARD,Riley,KS,Riley County,America/Chicago
66554,STANDARD,Randolph,KS,Riley County,America/Chicago
00677,STANDARD,Rincon,PR,Rincón Municipio,America/Puerto_Rico
50074,STANDARD,Ellston,IA,Ringgold County,America/Chicago
50133,STANDARD,Kellerton,IA,Ringgold County,America/Chicago
50835,STANDARD,Benton,IA,Ringgold County,America/Chicago
50845,STANDARD,Diagonal,IA,Ringgold County,America/Chicago
50854,STANDARD,Mount Ayr,IA,Ringgold County,America/Chicago
50860,STANDARD,Redding,IA,Ringgold County,America/Chicago
50863,STANDARD,Tingley,IA,Ringgold County,America/Chicago
87012,STANDARD,Coyote,NM,Rio Arriba County,America/Denver
87017,STANDARD,Gallina,NM,Rio Arriba County,America/Denver
87029,STANDARD,Lindrith,NM,Rio Arriba County,America/Denver
87064,STANDARD,Youngsville,NM,Rio Arriba County,America/Denver
87510,STANDARD,Abiquiu,NM,Rio Arriba County,America/Denver
87516,STANDARD,Canones,NM,Rio Arriba County,America/Denver
87520,STANDARD,Chama,NM,Rio Arriba County,America/Denver
87522,STANDARD,Chimayo,NM,Rio Arriba County,America/Denver
87528,STANDARD,Dulce,NM,Rio Arriba County,America/Denver
87530,STANDARD,El Rito,NM,Rio Arriba County,America/Denver
87531,STANDARD,Embudo,NM,Rio Arriba County,America/Denver
87537,STANDARD,Hernandez,NM,Rio Arriba County,America/Denver
87539,STANDARD,La Madera,NM,Rio Arriba County,America/Denver
87549,STANDARD,Ojo Caliente,NM,Rio Arriba County,America/Denver
87551,STANDARD,Los Ojos,NM,Rio Arriba County,America/Denver
87566,STANDARD,Ohkay Owingeh,NM,Rio Arriba County,America/Denver
87575,STANDARD,Tierra Amarilla,NM,Rio Arriba County,America/Denver
87581,STANDARD,Vallecitos,NM,Rio Arriba County,America/Denver
81641,STANDARD,Meeker,CO,Rio Blanco County,America/Denver
81648,STANDARD,Rangely,CO,Rio Blanco County,America/Denver
81132,STANDARD,Del Norte,CO,Rio Grande County,America/Denver
81144,STANDARD,Monte Vista,CO,Rio Grande County,America/Denver
81154,STANDARD,South Fork,CO,Rio Grande County,America/Denver
00745,STANDARD,Rio Grande,PR,Río Grande Municipio,America/Puerto_Rico
47006,STANDARD,Batesville,IN,Ripley County,America/Indiana/Indianapolis
47017,STANDARD,Cross Plains,IN,Ripley County,America/Indiana/Indianapolis
47023,STANDARD,Holton,IN,Ripley County,America/Indiana/Indianapolis
47031,STANDARD,Milan,IN,Ripley County,America/Indiana/Indianapolis
47037,STANDARD,Osgood,IN,Ripley County,America/Indiana/Indianapolis
47041,STANDARD,Sunman,IN,Ripley County,America/Indiana/Indianapolis
47042,STANDARD,Versailles,IN,Ripley County,America/Indiana/Indianapolis
63931,STANDARD,Briar,MO,Ripley County,America/Chicago
63935,STANDARD,Doniphan,MO,Ripley County,America/Chicago
63939,STANDARD,Fairdealing,MO,Ripley County,America/Chicago
63942,STANDARD,Gatewood,MO,Ripley County,America/Chicago
63953,STANDARD,Naylor,MO,Ripley County,America/Chicago
63955,STANDARD,Oxly,MO,Ripley County,America/Chicago
26148,STANDARD,Macfarlan,WV,Ritchie County,America/New_York
26161,STANDARD,Petroleum,WV,Ritchie County,America/New_York
26178,STANDARD,Smithville,WV,Ritchie County,America/New_York
26325,STANDARD,Auburn,WV,Ritchie County,America/New_York
26327,STANDARD,Berea,WV,Ritchie County,America/New_York
26337,STANDARD,Cairo,WV,Ritchie County,America/New_York
26346,STANDARD,Ellenboro,WV,Ritchie County,America/New_York
26362,STANDARD,Harrisville,WV,Ritchie County,America/New_York
26415,STANDARD,Pennsboro,WV,Ritchie County,America/New_York
26421,STANDARD,Pullman,WV,Ritchie County,America/New_York
91752,STANDARD,Mira Loma,CA,Riverside County,America/Los_Angeles
92201,STANDARD,Indio,CA,Riverside County,America/Los_Angeles
92203,STANDARD,Indio,CA,Riverside County,America/Los_Angeles
92210,STANDARD,Indian Wells,CA,Riverside County,America/Los_Angeles
92211,STANDARD,Palm Desert,CA,Riverside County,America/Los_Angeles
92220,STANDARD,Banning,CA,Riverside County,America/Los_Angeles
92223,STANDARD,Beaumont,CA,Riverside County,America/Los_Angeles
92225,STANDARD,Blythe,CA,Riverside County,America/Los_Angeles
92230,STANDARD,Cabazon,CA,Riverside County,America/Los_Angeles
92234,STANDARD,Cathedral City,CA,Riverside County,America/Los_Angeles
92236,STANDARD,Coachella,CA,Riverside County,America/Los_Angeles
92240,STANDARD,Desert Hot Springs,CA,Riverside County,America/Los_Angeles
92241,STANDARD,Desert Hot Springs,CA,Riverside County,America/Los_Angeles
92253,STANDARD,La Quinta,CA,Riverside County,America/Los_Angeles
92254,STANDARD,Mecca,CA,Riverside County,America/Los_Angeles
92260,STANDARD,Palm Desert,CA,Riverside County,America/Los_Angeles
92262,STANDARD,Palm Springs,CA,Riverside County,America/Los_Angeles
92264,STANDARD,Palm Springs,CA,Riverside County,America/Los_Angeles
92270,STANDARD,Rancho Mirage,CA,Riverside County,America/Los_Angeles
92274,STANDARD,Thermal,CA,Riverside County,America/Los_Angeles
92276,STANDARD,Thousand Palms,CA,Riverside County,America/Los_Angeles
92282,STANDARD,Whitewater,CA,Riverside County,America/Los_Angeles
92292,STANDARD,Palm Springs,CA,Riverside County,America/Los_Angeles
92320,STANDARD,Calimesa,CA,Riverside County,America/Los_Angeles
